"Cod. Fabrica";Fabrica;"Cod. Articulo";Descripcion;Rubro;Importe
043;CASTRO;30624=14321;"PASO AL 14321";"CA¥O BOMBA DE AGUA";0.00
043;CASTRO;30625;"FORD FALCON CONECT BBA AGUA";"CA¥O BOMBA DE AGUA";40.53
322;ZM..(438);982;"NISSAN 24V";"SOLENOIDE ARRANQUE";1001.77
043;CASTRO;30632;"CONECT. METALICO C/BULBO";"CA¥O BOMBA DE AGUA";169.58
043;CASTRO;30701;"VALVULA DE GASES";"CA¥O BOMBA DE AGUA";48.99
043;CASTRO;30708;"TUBO DESCARGA DE GASES 6 CIL.";"CA¥O BOMBA DE AGUA";107.79
043;CASTRO;30733=14323;"PASO AL 14323";"CA¥O BOMBA DE AGUA";0.00
043;CASTRO;30838;"CODO UNIV. 19MM";"CA¥O BOMBA DE AGUA";61.99
043;CASTRO;30901;"FORD ESCORT 1.6 S/AA SALIDA AG";"CA¥O BOMBA DE AGUA";143.37
043;CASTRO;30902;"FORD ESCORT 1.6 C/AA SALIDA AG";"CA¥O BOMBA DE AGUA";203.87
043;CASTRO;30903;"FORD KA 1.0-1.6 SALIDA AGUA RA";"CA¥O BOMBA DE AGUA";174.69
043;CASTRO;31001;"FORD SIERRA 2.3-1.6 INTERMEDIA";"TUBOS DE CALEFACCION";170.21
043;CASTRO;31002;"FORD SIERRA 2.3";"TUBOS DE CALEFACCION";212.38
385;AF.;5337;"CHEVROLET CORSA P.UP E.RUEDAS";"CABLE DE FRENO";368.14
043;CASTRO;31003;"FORD SIERRA 2.3 4 CILINDROS";"TUBOS DE CALEFACCION";212.38
043;CASTRO;31004;"FORD ESCORT 90/93 C/DERIVACION";"TUBOS DE CALEFACCION";194.50
043;CASTRO;31005;"FORD ESCORT 90/93 S/DERIVACION";"TUBOS DE CALEFACCION";194.50
043;CASTRO;31006;"FORD TAUNUS 81";"TUBOS DE CALEFACCION";121.00
043;CASTRO;31008;"VW GACEL 1.6 85/88";"TUBOS DE CALEFACCION";160.20
043;CASTRO;31024;"VW GOL AB9 1.6-1.8 CFI";"TUBOS DE CALEFACCION";225.60
043;CASTRO;31025;"VW GOL GTI 2.0 C/RAD.ACEITE 96";"TUBOS DE CALEFACCION";240.94
043;CASTRO;31027;"FORD MONDEO 96 (NAFTA) A RAD.";"TUBOS DE CALEFACCION";143.38
043;CASTRO;31029;"FORD TRANSIT 96 ENTRADA AGUA";"TUBOS DE CALEFACCION";746.67
043;CASTRO;31031;"VW PASSAT 1.8 95, POLO TURBO D";"TUBOS DE CALEFACCION";288.02
043;CASTRO;31032;"VW TRANSPORTER 96 DSL 1.9";"TUBOS DE CALEFACCION";286.95
043;CASTRO;31033;"VW GOLF 1.8 95 NAF SEAT CORDOB";"TUBOS DE CALEFACCION";288.02
043;CASTRO;31037;"VW GOLF 1.8 GL AA Y D/H INY";"TUBOS DE CALEFACCION";289.29
043;CASTRO;31038;"FORD F100 RANGER 2.5 D. MAXION";"TUBOS DE CALEFACCION";289.29
043;CASTRO;31039;"FORD F100 RANG. DSL CHEVR. BLA";"TUBOS DE CALEFACCION";110.77
043;CASTRO;31040;"FORD F100/150 MWM 92/96";"TUBOS DE CALEFACCION";438.20
043;CASTRO;31041;"FORD F1400 6 CIL. TUBO REF MOT";"TUBOS DE CALEFACCION";844.02
043;CASTRO;31042;"FORD FIESTA, ESCORT, COURIER,";"TUBOS DE CALEFACCION";127.40
043;CASTRO;31044;"FORD ESCORT 97-FIESTA 97-MONDE";"TUBOS DE CALEFACCION";169.99
043;CASTRO;31045;"VW GOL AB9 1.9 DSL C/AA SAVEIR";"TUBOS DE CALEFACCION";305.27
043;CASTRO;31046;"FORD ESCORT 97 DSL 1.8 TI";"TUBOS DE CALEFACCION";257.13
043;CASTRO;31047;"VW GOL AB9 DSL S/AA SAVEIRO 99";"TUBOS DE CALEFACCION";154.45
043;CASTRO;31048;"FORD MONDEO MOT ENDURA DE DSL";"TUBOS DE CALEFACCION";252.65
043;CASTRO;31049;"CHEVROLET S10, BLAZER 96 MOT.M";"TUBOS DE CALEFACCION";191.51
043;CASTRO;31050;"FORD F1400 MWM BIDON REC. AGUA";"TUBOS DE CALEFACCION";289.29
043;CASTRO;31052;"M. BENZ MAXION SPRINTER 310 99";"TUBOS DE CALEFACCION";191.51
043;CASTRO;31053;"VW TRANSPORTER 2.4 D.";"TUBOS DE CALEFACCION";319.54
043;CASTRO;31054;"FORD FOCUS TURBO D.";"TUBOS DE CALEFACCION";235.82
043;CASTRO;31055;"M. BENZ MAXION SPRINTER 310/31";"TUBOS DE CALEFACCION";154.24
043;CASTRO;31056;"VW GOL 95/99 SAVEIRO 98/00 CON";"TUBOS DE CALEFACCION";169.78
043;CASTRO;31057;"VW GOL 2000 SAV C/TRABA CONJ C";"TUBOS DE CALEFACCION";157.43
043;CASTRO;31058;"VW QUANTUM, SANTANA 98 2.0 C/R";"TUBOS DE CALEFACCION";158.29
043;CASTRO;31059;"FORD F100 DESCARGA DE GASES HS";"TUBOS DE CALEFACCION";186.83
043;CASTRO;31062;"VW GOL, SAVEIRO 1.8/2.0 C/AA 9";"TUBOS DE CALEFACCION";147.63
043;CASTRO;31063;"VW GOLF 2.0 95/98 PASSAT 95/97";"TUBOS DE CALEFACCION";154.45
043;CASTRO;31064;"FORD MONDEO DSL 95/98";"TUBOS DE CALEFACCION";280.35
043;CASTRO;31065;"FORD MONDEO 96/01 ZTEC 16V NAF";"TUBOS DE CALEFACCION";229.22
043;CASTRO;31066;"FORD MONDEO 98 TD MOT. ENDURA";"TUBOS DE CALEFACCION";184.48
043;CASTRO;31067;"FORD MONDEO 94/96 ZTEC 16V NAF";"TUBOS DE CALEFACCION";218.78
043;CASTRO;31069;"FORD CARGO 915 TD 3.9 98/01 EN";"TUBOS DE CALEFACCION";218.78
043;CASTRO;31070;"SCANIA 113 DEP SUP AGUA RADIAD";"TUBOS DE CALEFACCION";321.68
043;CASTRO;31071;"SCANIA 112 DEP SUP AGUA RADIAD";"TUBOS DE CALEFACCION";396.66
043;CASTRO;31073;"VW GOLF 2§GEN. 1.6-1.8 NAFTA Y";"TUBOS DE CALEFACCION";350.86
043;CASTRO;31074;"VW PASSAT, GOLF 2§ GEN. 1.8 2.";"TUBOS DE CALEFACCION";350.86
043;CASTRO;32001;"REANULT 18/21 2.0";"TUBOS DE CALEFACCION";105.87
043;CASTRO;32003;"RANAULT 21 NAFTA";"TUBOS DE CALEFACCION";277.58
043;CASTRO;32005;"RENAULT TRAFFIC 2.0-2.2";"TUBOS DE CALEFACCION";89.26
043;CASTRO;32006;"RENAULT TRAFFIC DSL 86";"TUBOS DE CALEFACCION";100.12
043;CASTRO;32007;"RENAULT 18 1.4 S/AA";"TUBOS DE CALEFACCION";203.87
043;CASTRO;32008;"RENAULT 19 INY. 1.8";"TUBOS DE CALEFACCION";227.52
043;CASTRO;32009;"RENAULT 19 RL C/BAUL 93, DIESE";"TUBOS DE CALEFACCION";181.73
043;CASTRO;32010;"RENAULT 19 RTI INY 96, GAMA, 1";"TUBOS DE CALEFACCION";240.94
043;CASTRO;32011;"RENAULT 19 RT 93, 1.7 NAFTA, T";"TUBOS DE CALEFACCION";240.94
043;CASTRO;32012;"RENAULT CLIO RT 1.4 ENERGY, EX";"TUBOS DE CALEFACCION";229.43
043;CASTRO;32013;"RENAULT CLIO RT 1.6 96";"TUBOS DE CALEFACCION";106.30
043;CASTRO;32014;"RENAULT 19 RED GASOIL";"TUBOS DE CALEFACCION";259.68
043;CASTRO;32015;"RENAULT EXPRESS DIESEL";"TUBOS DE CALEFACCION";212.60
043;CASTRO;32016;"RENAULT REFORMA 19 DSL C/AA DE";"TUBOS DE CALEFACCION";262.45
043;CASTRO;32017;"RENAULT REFORMA 19 DSL S/AA TA";"TUBOS DE CALEFACCION";484.43
043;CASTRO;32018;"RENAULT REFORMA 19, 1.7 NAFTA";"TUBOS DE CALEFACCION";590.31
043;CASTRO;32019;"RENAULT CHAMADE";"TUBOS DE CALEFACCION";249.46
043;CASTRO;32022;"RENAULT 19, CLIO 1.8 1.9 DSL S";"TUBOS DE CALEFACCION";270.34
043;CASTRO;32023;"RENAULT MEGANE, LAGUNA 16V 1 B";"TUBOS DE CALEFACCION";270.34
043;CASTRO;32025;"RENAULT MEGAN 1.6";"TUBOS DE CALEFACCION";229.43
043;CASTRO;32028;"REANULT LAGUNA 2.8 8V";"TUBOS DE CALEFACCION";253.29
043;CASTRO;32029;"RENAULT MEGANE 1.4 1.6";"TUBOS DE CALEFACCION";259.04
043;CASTRO;33002;"FIAT DUNA, SPAZIO 1.3, REGATTA";"TUBOS DE CALEFACCION";130.38
043;CASTRO;33009;"FIAT 128 S/E 1.5 C/AA";"TUBOS DE CALEFACCION";151.25
043;CASTRO;33010;"FIAT REGATTA 100";"TUBOS DE CALEFACCION";203.87
043;CASTRO;33013;"FIAT UNO MOT ITALIANO 70S";"TUBOS DE CALEFACCION";172.99
043;CASTRO;33017;"FIAT 147 MOT IMP. NAFTA";"TUBOS DE CALEFACCION";198.97
043;CASTRO;33018;"FIAT DUNA, UNO 1.7 DSL MOT IMP";"TUBOS DE CALEFACCION";214.52
043;CASTRO;33019;"FIAT DUNA, UNO 1.7 DSL MOT IMP";"TUBOS DE CALEFACCION";220.69
043;CASTRO;33020;"FIAT UNO MOT. ITALIANO 1.6 TUR";"TUBOS DE CALEFACCION";154.01
043;CASTRO;33022;"FIAT PALIO SIENA NAF GV S/AA";"TUBOS DE CALEFACCION";181.29
043;CASTRO;33023;"FIAT DUNA, FIORINO PICK UP 1.7";"TUBOS DE CALEFACCION";220.48
043;CASTRO;33024;"FIAT DUCATO 1.9 TURBO DSL";"TUBOS DE CALEFACCION";247.97
043;CASTRO;33025;"FIAT IVECO DAYLI TURBO DIESEL";"TUBOS DE CALEFACCION";447.15
043;CASTRO;33026;"FIAT FIORUNO, UNO MPI 1.3 97 C";"TUBOS DE CALEFACCION";191.51
043;CASTRO;33029;"FIAT IDEA 1.2, 1.4, 1.6V, PUNT";"TUBOS DE CALEFACCION";312.09
043;CASTRO;34001;"PEUGEOT 404/405 NAFTA";"TUBOS DE CALEFACCION";68.38
043;CASTRO;34002;"PEUGEOT 404 DSL";"TUBOS DE CALEFACCION";65.40
043;CASTRO;34003;"PEUGEOT 306 1.8 16V";"TUBOS DE CALEFACCION";235.40
043;CASTRO;35003;"CHEVROLET VECTRA 2.0, 2.2 8V,";"TUBOS DE CALEFACCION";294.19
043;CASTRO;35004;"OPEL KADETT 2.0 89/97, MONZA G";"TUBOS DE CALEFACCION";289.29
043;CASTRO;35007;"CHEVROLET AVEO";"TUBOS DE CALEFACCION";289.29
385;AF.;2276;"PEUGEOT 206 NAFTA REG.MAN.CH.9";"CABLE DE EMBRAGUE";171.79
385;AF.;2277;"PEUGEOT 206 M.1.4 8V REG.MAN.0";"CABLE DE EMBRAGUE";196.35
385;AF.;2278;"PEUGEOT 206 DIESEL DW8 MAN.CH.";"CABLE DE EMBRAGUE";196.35
374;EU..;57686;"LAMPARA LASER H4 100/90W TY BL";LAMPARAS;295.54
406;CMD..;VAS225/27;"PARA PREFILTRO VIDRIO P/DEUTZ";"VASO DE VIDRIO";75.91
153;MLH..;5898.79;"RENAULT TRAFFIC DIESEL 2.4/2.5";TERMOSTATO;200.68
153;MLH..;6286.92;"CHEVROLET ASTRA 1.8 8V 2.0 8V";TERMOSTATO;384.89
153;MLH..;6583.82;"TOYOTA CELICA 2.0 2001";TERMOSTATO;373.11
153;MLH..;6843.91;"CRYSLER PT CRUISER /STRATUS 2.";TERMOSTATO;252.30
394;TORMOTRIZ.;9512L;"14X14 FORD MOTOR ZETEC";"ALARGUE DE BUJIA";34.64
043;CASTRO;30837=14306;"PASO AL 14306";"CA¥O BOMBA DE AGUA";0.00
035;RTM;83;12V;DESTELLADOR;260.72
374;EU..;61005;"4 PTAS. CON CONTROL";"CIERRE CENTRALIZADO";1003.09
375;GD..;FD7531CAM;"CUERO NEGRO CAMION";"CUBRE VOLANTE";122.02
043;CASTRO;30710;"FORD TAUNUS S/GOMA SOPORTE CAR";SOPORTES;133.56
043;CASTRO;30712;"FORD SIERRA SOPORTE CABLE EMBR";SOPORTES;241.65
043;CASTRO;30714;"FORD KA CONECT T";"CA¥O BOMBA DE AGUA";54.12
416;TRICO..;70110;"11""";ESCOBILLA;82.65
416;TRICO..;70130;"13""";ESCOBILLA;82.65
416;TRICO..;70140;"14""";ESCOBILLA;83.99
416;TRICO..;70150;"15""";ESCOBILLA;83.99
416;TRICO..;70160;"16""";ESCOBILLA;90.70
416;TRICO..;70170;"17""";ESCOBILLA;95.19
416;TRICO..;70180;"18""";ESCOBILLA;95.19
416;TRICO..;70190;"19""";ESCOBILLA;97.11
416;TRICO..;70200;"20""";ESCOBILLA;101.37
416;TRICO..;70210;"21""";ESCOBILLA;94.99
416;TRICO..;70220;"22""";ESCOBILLA;131.07
416;TRICO..;70240;"24""";ESCOBILLA;219.97
416;TRICO..;70260;"26""";ESCOBILLA;316.55
416;TRICO..;801001;"HONDA FIT X JUEGO C-14"" P-16""";ESCOBILLA;235.95
416;TRICO..;801002;"HONDA CIVIC X JUEGO C-20"" P-17";ESCOBILLA;230.90
416;TRICO..;801003;"HONDA ACCORD X JUEGO C-24"" P-2";ESCOBILLA;250.26
416;TRICO..;80101;"TOYOTA HILUX X JUEGO C-21"" P-1";ESCOBILLA;249.48
416;TRICO..;80102;"TOYOTA COROLLA X JUEGO C-24"" P";ESCOBILLA;250.26
416;TRICO..;80201;"RENAULT MEGANE X JUEGO C-22"" P";ESCOBILLA;282.68
416;TRICO..;80202;"RENAULT CLIO, 19. X JUEGO C-20";ESCOBILLA;246.19
416;TRICO..;80203;"RENAULT SCENIC X JUEGO C-24"" P";ESCOBILLA;235.95
416;TRICO..;80204;"RENAULT MEGANE II X JUEGO C-24";ESCOBILLA;282.81
416;TRICO..;80205;"RENAULT KANGOO X JUEGO C-20"" P";ESCOBILLA;235.57
416;TRICO..;80206;"RENAULT LAGUNA X JUEGO C-24"" P";ESCOBILLA;283.00
416;TRICO..;80301;"LAND ROVER DISCOVERY X JUEGO C";ESCOBILLA;226.63
416;TRICO..;80302;"ROVER 200 X JUEGO C-18"" P-18""";ESCOBILLA;237.24
416;TRICO..;80401;"JEEP CHEROKEE SPORT X JUEGO C-";ESCOBILLA;226.63
416;TRICO..;80501;"PEUGEOT 405, 406 X JUEGO C-22""";ESCOBILLA;302.27
416;TRICO..;80502;"PEUGEOT 306, ROVER 600, CITROE";ESCOBILLA;282.68
416;TRICO..;80503;"PEUGEOT 106, CITROEN SAXO X JU";ESCOBILLA;263.91
416;TRICO..;80504;"PEUGEOT 206 X JUEGO C-26"" P-16";ESCOBILLA;338.30
416;TRICO..;80505;"PEUGEOT 307 X JUEGO C-26"" P-26";ESCOBILLA;476.42
416;TRICO..;80506;"CITROEN PICASSO X JUEGO C-26""";ESCOBILLA;410.89
416;TRICO..;80507;"PEUGEOT PARTNER, CITROEN BERLI";ESCOBILLA;264.27
416;TRICO..;80508;"CITROEN C3 X JUEGO C-24"" P-18""";ESCOBILLA;313.57
416;TRICO..;80601;"VW GOLF III-IV X JUEGO C-21"" P";ESCOBILLA;263.91
416;TRICO..;80602;"VW PASSAT X JUEGO C-21"" P-21""";ESCOBILLA;282.60
416;TRICO..;80603;"VW POLO, SEAT CORDOBA X JUEGO";ESCOBILLA;278.12
416;TRICO..;80604;"VW GOL II X JUEGO C-20"" P-20""";ESCOBILLA;235.57
416;TRICO..;80605;"VW GOL III X JUEGO C-21"" P-18""";ESCOBILLA;328.18
416;TRICO..;80606;"VW BORA X JUEGO C-21"" P-18""";ESCOBILLA;278.08
416;TRICO..;80607;"VW FOX, SURAN X JUEGO C-22"" P-";ESCOBILLA;231.13
416;TRICO..;80701;"FORD MONDEO X JUEGO C-21"" P-20";ESCOBILLA;282.60
416;TRICO..;80702;"FORD ESCORT X JUEGO C-20"" P-20";ESCOBILLA;278.97
416;TRICO..;80703;"FORD FIESTA, COURIER";ESCOBILLA;278.29
416;TRICO..;80704;"FORD RANGER, EXPLORER X JUEGO";ESCOBILLA;346.63
416;TRICO..;80705;"FORD FOCUS X JUEGO C-21"" P-19""";ESCOBILLA;393.94
416;TRICO..;80706;"FORD FIESTA NUEVO, ECOSPORT X";ESCOBILLA;245.46
416;TRICO..;80707;"FORD F-100, F-250 X JUEGO C-22";ESCOBILLA;264.27
416;TRICO..;80708;"FORD KA X JUEGO C-19"" P-17""";ESCOBILLA;230.58
416;TRICO..;80801;"FIAT PALIO, SIENA, FIAT STILO";ESCOBILLA;278.26
416;TRICO..;80901;"CHEVROLET S10, BLAZER X JUEGO";ESCOBILLA;268.41
416;TRICO..;80902;"CHEVROLET VECTRA X JUEGO C-19""";ESCOBILLA;267.73
416;TRICO..;80903;"CHEVROLET CORSA II X JUEGO C-2";ESCOBILLA;263.65
416;TRICO..;80904;"CHEVROLET ASTRA X JUEGO C-20""";ESCOBILLA;263.91
416;TRICO..;80905;"CHEVROLET MERIVA, ZAFIRA X JUE";ESCOBILLA;490.44
416;TRICO..;80906;"CHEVROLET CORSA CLASSIC,SUZUKY";ESCOBILLA;226.63
416;TRICO..;44120;"ECOSPORT, FIESTA RECAMBIO LUNE";ESCOBILLA;213.51
416;TRICO..;44130;"KA RECAMBIO LUNETA 13""";ESCOBILLA;216.95
416;TRICO..;44140;"GOL COUNTRY 14"" RECAMBIO LUNET";ESCOBILLA;220.39
416;TRICO..;44150;"MERIVA, CORSAII 15"" RECAMBIO L";ESCOBILLA;220.32
416;TRICO..;44160;"GOL III, FIAT IDEA 16"" RECABIO";ESCOBILLA;227.24
416;TRICO..;46120;"GOL III, TWINGO, CLIO II, FOX,";ESCOBILLA;213.51
416;TRICO..;46130;"PALIO, WEEKEND 13"" RECAMBIO LU";ESCOBILLA;216.92
416;TRICO..;46140;"PEUGEOT 206, 307, HONDA FIT 14";ESCOBILLA;220.42
416;TRICO..;46160;"CORSAII,CLIO FRANCES, KANGOO,K";ESCOBILLA;227.24
416;TRICO..;46200;"ALFA 145, TEMPRA, TIPO, FIESTA";ESCOBILLA;230.81
416;TRICO..;TR12P;"RENAULT CLIO 2 99/";"ESCOBILLA TRASERA";234.84
416;TRICO..;TR12T;ECOSPORT-FIESTA/TWINGO/PEUGEOT;ESCOBILLA;205.23
416;TRICO..;TR14T;206-308-307-207/FIESTA-KUGA/FI;ESCOBILLA;219.69
416;TRICO..;TR16T;"ASTRA-CORSA 5P 02/-CLIO-KANGOO";"ESCOBILLA TRASERA";227.44
416;TRICO..;TX500;"20"" HEAVY DUTY";ESCOBILLA;166.33
416;TRICO..;TX550A;"HEAVY DUTY 22""";ESCOBILLA;191.24
416;TRICO..;TX600;"24"" HEAVY DUTY";ESCOBILLA;282.65
416;TRICO..;TX650;"26"" HEAVY DUTY";ESCOBILLA;299.98
416;TRICO..;TX700;"28"" HEAVY DUTY";ESCOBILLA;328.95
416;TRICO..;16160;"16"" NEOFORM";ESCOBILLA;297.23
416;TRICO..;16170;"17"" NEOFORM";ESCOBILLA;301.00
416;TRICO..;16180;"18"" NEOFORM";ESCOBILLA;302.28
416;TRICO..;16190;"19"" NEOFORM";ESCOBILLA;308.65
416;TRICO..;16200;"20"" NEOFORM";ESCOBILLA;309.74
416;TRICO..;16210;"21"" NEOFORM";ESCOBILLA;323.75
416;TRICO..;16220;"22"" NEOFORM";ESCOBILLA;328.91
416;TRICO..;16240;"24"" NEOFORM";ESCOBILLA;337.35
416;TRICO..;16260;"26"" NEOFORM";ESCOBILLA;410.85
416;TRICO..;17260;"TRICO DE 26""=650";ESCOBILLA;410.85
416;TRICO..;TRF001;"FORD FOCUS PASAJERO";"BRAZO LIMPIAPARABRI.";458.89
416;TRICO..;TRF002;"FORD FOCUS CONDUCTOR";"BRAZO LIMPIAPARABRI.";475.18
416;TRICO..;TRF003;"FORD RANGER";"BRAZO LIMPIAPARABRI.";622.67
416;TRICO..;TRF004;"FORD ESCORT PASAJERO";"BRAZO LIMPIAPARABRI.";344.19
416;TRICO..;TRF005;"FORD ESCORT CONDUCTOR";"BRAZO LIMPIAPARABRI.";327.65
416;TRICO..;TRG001;"CORSA NUEVO, TRAMONTANA PASAJE";"BRAZO LIMPIAPARABRI.";348.71
416;TRICO..;TRG004;"MERIVA CONDUCTOR";"BRAZO LIMPIAPARABRI.";543.95
416;TRICO..;TRS003;ESTANDAR;"BRAZO LIMPIAPARABRI.";234.61
416;TRICO..;TL356;"UNIVERSAL 24V";"MOTOR LIMPIAPARABRIS";1975.21
416;TRICO..;TRC170;"FORD FOCUS";"MOTOR LIMPIAPARABRIS";2314.53
416;TRICO..;TRF150;"FORD RANGER";"MOTOR LIMPIAPARABRIS";2893.18
416;TRICO..;TRS4200;"GM CORSA CLASSIC, SUZUKI FUM";"MOTOR LIMPIAPARABRIS";2176.46
416;TRICO..;TRS4300;"GM CORSA NUEVO, TRAMONTANA";"MOTOR LIMPIAPARABRIS";2121.63
416;TRICO..;LP001;"CONCENTRADO X LITRO";"LIQ.LAVA PARABRISAS";82.01
035;RTM;84;12V;DESTELLADOR;273.94
371;"NGK BUJIA..";C7HSA-JAPON;"BUJIA NGK JAPON";BUJIA;55.52
406;CMD..;CM133/1E;"CEBADOR DE MANO";CEBADOR;158.20
406;CMD..;NLE4;"FORD F100 C/MOT.MAXION";"TUBO INYECCION";485.89
035;RTM;81;12V;DESTELLADOR;273.90
416;TRICO..;17280;"TRICO DE 28""=680";ESCOBILLA;423.35
416;TRICO..;17190;"TRICO DE 19""=480";ESCOBILLA;308.65
416;TRICO..;17240;"TRICO DE 24""=610";ESCOBILLA;337.35
374;EU..;60624;"PEUGEOT 206";"LLAVE DE LUCES";394.06
374;EU..;60602;"PEUGEOT 205";"LLAVE DE LUCES";308.08
374;EU..;60601;"PEUGEOT 505 N/M";"LLAVE DE LUCES";308.08
374;EU..;60625;"PEUGEOT 206";"LLAVE LIMPIAPARABRI.";404.85
188;SPORTER.;2470;"2 VIAS PORTFUS.MAXI AEREO REF";FICHA;36.12
035;RTM;35;"12V 5 TERM C/SOP";"MINI RELAY";83.96
354;HESCHER..;HC120;"FORD MONDEO/ESCORT TD 99/02";BUJIA;196.85
062;NOSSO..;INX;"REGULADOR DE VOLTAJE 24V";"REGULADOR DE VOLTAJE";990.65
374;EU..;60622;"PEUGEOT 406/CITROEN XSAR";"LLAVE DE LUCES";394.06
374;EU..;54514;"VOLANTE DEPORTIVO";LLAVERO;89.56
374;EU..;54515;LLANTA;LLAVERO;89.56
374;EU..;54516;BUJIA;LLAVERO;89.56
374;EU..;54517;"DISCO DE FRENO";LLAVERO;89.56
374;EU..;54518;PISTON;LLAVERO;89.56
027;METALIVIA;BALIZAECONOM;"REFRACTARIO ECONOMICO";BALIZA;62.79
354;HESCHER..;HC270;"PEUGEOT BOXER 2.5 TD";BUJIA;328.68
354;HESCHER..;HC132;"PEUGEOT 206/306/406 BOXER PART";BUJIA;332.62
354;HESCHER..;HC130;"PEUGEOT 206/306/PARTNER/EXPERT";BUJIA;317.53
354;HESCHER..;HC110;PEUG.205/306/405/504//505/PART;BUJIA;172.44
354;HESCHER..;HC332;"PEUG.BOXER 2.8D/FIAT DUCATO 2.";BUJIA;309.29
354;HESCHER..;HC148;"RENAULT KANGOO/TRAFIC 1.9/CLIO";BUJIA;273.43
354;HESCHER..;HC150;"RENAULT LAGUNA";BUJIA;355.96
354;HESCHER..;HC147;"RENAULT R19 EXPRESS";BUJIA;225.67
354;HESCHER..;HC252;"RENAULT KANGOO 2006/07";BUJIA;318.32
354;HESCHER..;HC462;"RENAULT MEGANE TD 2002...CLIO";BUJIA;341.59
354;HESCHER..;HC112;"VW GOL/SENDA/SAVEIRO/POLO/CADD";BUJIA;172.44
354;HESCHER..;HC153;"VW POLO/GOLF/PASSAT-RENAULT 1.";BUJIA;306.54
354;HESCHER..;HC138;"FORD COURRIER";BUJIA;199.08
354;HESCHER..;HC350;"FORD ECOSPORT/FOCUS TDCI 1.4";BUJIA;448.91
354;HESCHER..;HC273;"FORD FOCUS 99/2000";BUJIA;288.22
354;HESCHER..;HC135;"FORD F100/CHEVROLET S10";BUJIA;341.57
354;HESCHER..;HC241;"PERKINS 12V";TERMOARRANQUE;456.11
354;HESCHER..;HC127;"FORD FALCON RANCHERO";BUJIA;199.81
354;HESCHER..;HC129;"FIAT DUCATO 2.5";BUJIA;244.02
354;HESCHER..;HC137;"FIAT MAREA/BRAVA 1.9 TD";BUJIA;219.52
354;HESCHER..;HC237;"CHEVROLET CORSA COMBO";BUJIA;280.44
354;HESCHER..;HC173;"CHEVROLET OPEL/GM CORSA";BUJIA;321.82
320;MASTERFILT.(050);AMP157S;FILTRO;"FILTRO DE AIRE";195.12
320;MASTERFILT.(050);AMP184;FILTRO;"FILTRO DE AIRE";615.66
320;MASTERFILT.(050);AMP199;FILTRO;"FILTRO DE AIRE";559.96
320;MASTERFILT.(050);AMP203;FILTRO;"FILTRO DE AIRE";1353.50
320;MASTERFILT.(050);AMP204;FILTRO;"FILTRO DE AIRE";671.58
320;MASTERFILT.(050);AMP210;FILTRO;"FILTRO DE AIRE";1399.88
320;MASTERFILT.(050);AMP225;FILTRO;"FILTRO DE AIRE";339.98
320;MASTERFILT.(050);AMP227;FILTRO;"FILTRO DE AIRE";781.10
320;MASTERFILT.(050);AMP238;FILTRO;"FILTRO DE AIRE";1395.87
320;MASTERFILT.(050);AMP239;FILTRO;"FILTRO DE AIRE";1629.86
320;MASTERFILT.(050);AMP240;FILTRO;"FILTRO DE AIRE";1271.89
320;MASTERFILT.(050);AMP241;FILTRO;"FILTRO DE AIRE";912.65
320;MASTERFILT.(050);AMP242;FILTRO;"FILTRO DE AIRE";319.96
320;MASTERFILT.(050);AMP244;FILTRO;"FILTRO DE AIRE";325.96
320;MASTERFILT.(050);AMP250;FILTRO;"FILTRO DE AIRE";799.94
320;MASTERFILT.(050);AMP251;FILTRO;"FILTRO DE AIRE";1684.51
320;MASTERFILT.(050);AMP254;"FILTRO REDONDO";"FILTRO AIRE REDONDO";479.95
320;MASTERFILT.(050);AMP255;FILTRO;"FILTRO DE AIRE";1333.75
320;MASTERFILT.(050);AMP257;FILTRO;"FILTRO DE AIRE";262.74
320;MASTERFILT.(050);AMP261;FILTRO;"FILTRO DE AIRE";525.36
320;MASTERFILT.(050);AMP263;FILTRO;"FILTRO DE AIRE";683.89
320;MASTERFILT.(050);AMPI1131;FILTRO;"FILTRO AIRE PANEL";169.66
320;MASTERFILT.(050);AMPI1132;FILTRO;"FILTRO AIRE PANEL";191.55
320;MASTERFILT.(050);AMPI1141;FILTRO;"FILTRO AIRE PANEL";173.51
320;MASTERFILT.(050);AMPI1142;FILTRO;"FILTRO AIRE PANEL";211.12
320;MASTERFILT.(050);AMPI1143;FILTRO;"FILTRO AIRE PANEL";188.58
320;MASTERFILT.(050);AMPI1144;FILTRO;"FILTRO AIRE PANEL";149.15
320;MASTERFILT.(050);AMPI1146;FILTRO;"FILTRO AIRE PANEL";235.28
320;MASTERFILT.(050);FP222;FILTRO;"SIN RUBRO ASIGNADO";351.59
320;MASTERFILT.(050);FP228;FILTRO;"SIN RUBRO ASIGNADO";351.59
320;MASTERFILT.(050);HM2079;FILTRO;"SIN RUBRO ASIGNADO";151.34
320;MASTERFILT.(050);HM2082;FILTRO;"SIN RUBRO ASIGNADO";214.76
320;MASTERFILT.(050);HM2089;FILTRO;"SIN RUBRO ASIGNADO";332.90
320;MASTERFILT.(050);HM2095;FILTRO;"SIN RUBRO ASIGNADO";145.87
320;MASTERFILT.(050);HM2096;FILTRO;"SIN RUBRO ASIGNADO";227.42
320;MASTERFILT.(050);HM2098;FILTRO;"SIN RUBRO ASIGNADO";141.15
